サンプリング周波数,1000




Fx,Fy,Fz,Mx,My,Mz,同期信号,ExtIn1,ExtIn2
3.967406E+0,-3.051851E-1,0.000000E+0,1.525925E-2,4.470962E+0,-4.577776E-2,1,1,1
3.814814E+0,-3.051851E-1,4.577776E-1,-4.577776E-2,4.531999E+0,-4.577776E-2,1,1,1
3.662221E+0,0.000000E+0,0.000000E+0,-6.103702E-2,4.455702E+0,-7.629627E-2,1,1,1
3.509629E+0,-3.051851E-1,1.525925E-1,-1.525925E-2,4.562517E+0,-6.103702E-2,1,1,1
3.814814E+0,-4.577776E-1,3.051851E-1,-3.051851E-2,4.593036E+0,-1.068148E-1,1,1,1
3.814814E+0,-6.103702E-1,-1.525925E-1,3.051851E-2,4.486221E+0,-9.155553E-2,1,1,1
3.509629E+0,-6.103702E-1,1.525925E-1,-1.220740E-1,4.654073E+0,-1.525925E-2,1,1,1
3.814814E+0,-7.629628E-1,3.051851E-1,-1.525925E-2,4.577776E+0,-9.155553E-2,1,1,1
3.967406E+0,-7.629628E-1,0.000000E+0,-3.051851E-2,4.577776E+0,-6.103702E-2,1,1,1
4.119999E+0,-3.051851E-1,0.000000E+0,-1.068148E-1,4.654073E+0,-9.155553E-2,1,1,1
4.119999E+0,-7.629628E-1,1.525925E-1,-6.103702E-2,4.745628E+0,0.000000E+0,1,1,1
3.967406E+0,-3.051851E-1,3.051851E-1,3.051851E-2,4.654073E+0,-4.577776E-2,1,1,1
4.272591E+0,-4.577776E-1,1.525925E-1,0.000000E+0,4.577776E+0,-4.577776E-2,1,1,1
4.272591E+0,-7.629628E-1,0.000000E+0,-4.577776E-2,4.699851E+0,0.000000E+0,1,1,1
3.814814E+0,-1.525925E-1,1.525925E-1,-3.051851E-2,4.730369E+0,-4.577776E-2,1,1,1
4.272591E+0,0.000000E+0,0.000000E+0,-6.103702E-2,4.745628E+0,-6.103702E-2,1,1,1
4.119999E+0,-7.629628E-1,1.525925E-1,-1.525925E-1,4.852443E+0,-6.103702E-2,1,1,1
4.577776E+0,-7.629628E-1,3.051851E-1,-9.155553E-2,4.760888E+0,-4.577776E-2,1,1,1
4.730369E+0,-7.629628E-1,3.051851E-1,-1.068148E-1,4.730369E+0,0.000000E+0,1,1,1
4.425184E+0,-3.051851E-1,4.577776E-1,-1.220740E-1,4.882961E+0,-3.051851E-2,1,1,1
4.119999E+0,-6.103702E-1,0.000000E+0,0.000000E+0,4.837183E+0,-3.051851E-2,1,1,1
4.425184E+0,-4.577776E-1,6.103702E-1,-1.373333E-1,4.821925E+0,-4.577776E-2,1,1,1
4.577776E+0,-3.051851E-1,3.051851E-1,-1.068148E-1,4.882961E+0,-1.525925E-2,1,1,1
4.425184E+0,-4.577776E-1,3.051851E-1,-1.983703E-1,4.959258E+0,0.000000E+0,1,1,1
4.882961E+0,-7.629628E-1,4.577776E-1,-1.373333E-1,4.837183E+0,-4.577776E-2,1,1,1
4.577776E+0,-4.577776E-1,4.577776E-1,-2.136296E-1,4.989777E+0,-4.577776E-2,1,1,1
4.425184E+0,-6.103702E-1,6.103702E-1,-1.068148E-1,5.005035E+0,-9.155553E-2,1,1,1
4.425184E+0,-6.103702E-1,1.525925E-1,-1.373333E-1,5.081332E+0,-3.051851E-2,1,1,1
4.882961E+0,-3.051851E-1,6.103702E-1,-1.831111E-1,5.005035E+0,-4.577776E-2,1,1,1
5.035554E+0,-7.629628E-1,1.525925E-1,-1.678518E-1,4.959258E+0,-3.051851E-2,1,1,1
4.882961E+0,-4.577776E-1,1.525925E-1,-6.103702E-2,5.081332E+0,0.000000E+0,1,1,1
5.035554E+0,-3.051851E-1,1.220740E+0,-1.525925E-1,5.096591E+0,-4.577776E-2,1,1,1
4.882961E+0,-3.051851E-1,0.000000E+0,-2.288888E-1,5.035554E+0,-4.577776E-2,1,1,1
4.882961E+0,-6.103702E-1,4.577776E-1,-1.373333E-1,5.218665E+0,-1.525925E-2,1,1,1
4.425184E+0,-4.577776E-1,6.103702E-1,-2.288888E-1,5.188147E+0,-4.577776E-2,1,1,1
5.188147E+0,-6.103702E-1,-1.525925E-1,-2.288888E-1,5.172887E+0,-3.051851E-2,1,1,1
4.882961E+0,-6.103702E-1,4.577776E-1,-1.678518E-1,5.188147E+0,-3.051851E-2,1,1,1
5.340739E+0,-3.051851E-1,4.577776E-1,-1.831111E-1,5.203406E+0,-3.051851E-2,1,1,1
5.188147E+0,-4.577776E-1,9.155553E-1,-1.373333E-1,5.142369E+0,-1.525925E-2,1,1,1
5.188147E+0,-1.525925E-1,-1.525925E-1,-1.373333E-1,5.340739E+0,1.525925E-2,1,1,1
5.188147E+0,-1.525925E-1,1.525925E-1,-1.831111E-1,5.264443E+0,-1.525925E-2,1,1,1
5.493332E+0,0.000000E+0,0.000000E+0,-2.899258E-1,5.218665E+0,-1.525925E-2,1,1,1
5.035554E+0,-3.051851E-1,1.525925E-1,-2.746666E-1,5.310221E+0,0.000000E+0,1,1,1
5.188147E+0,-4.577776E-1,6.103702E-1,-3.357036E-1,5.447554E+0,-3.051851E-2,1,1,1
5.188147E+0,-3.051851E-1,-6.103702E-1,-2.288888E-1,5.417036E+0,-1.525925E-2,1,1,1
5.798517E+0,-1.525925E-1,3.051851E-1,-1.831111E-1,5.355999E+0,0.000000E+0,1,1,1
5.340739E+0,-6.103702E-1,0.000000E+0,-2.899258E-1,5.386517E+0,0.000000E+0,1,1,1
5.493332E+0,-1.525925E-1,-1.525925E-1,-2.746666E-1,5.386517E+0,-4.577776E-2,1,1,1
5.645924E+0,-3.051851E-1,0.000000E+0,-3.357036E-1,5.447554E+0,0.000000E+0,1,1,1
5.493332E+0,-6.103702E-1,0.000000E+0,-3.051851E-1,5.478073E+0,1.525925E-2,1,1,1
5.188147E+0,-3.051851E-1,-3.051851E-1,-3.509628E-1,5.523850E+0,-7.629627E-2,1,1,1
5.645924E+0,-1.525925E-1,6.103702E-1,-2.594073E-1,5.569628E+0,-6.103702E-2,1,1,1
5.340739E+0,-7.629628E-1,1.525925E-1,-3.509628E-1,5.493332E+0,-1.525925E-2,1,1,1
5.798517E+0,-1.525925E-1,-1.525925E-1,-3.509628E-1,5.554368E+0,-4.577776E-2,1,1,1
6.103702E+0,-9.155553E-1,3.051851E-1,-3.357036E-1,5.615406E+0,-3.051851E-2,1,1,1
5.493332E+0,-1.525925E-1,1.525925E-1,-3.357036E-1,5.615406E+0,0.000000E+0,1,1,1
5.493332E+0,-6.103702E-1,0.000000E+0,-3.357036E-1,5.554368E+0,-4.577776E-2,1,1,1
5.645924E+0,-9.155553E-1,4.577776E-1,-2.594073E-1,5.630665E+0,-4.577776E-2,1,1,1
5.340739E+0,0.000000E+0,-1.525925E-1,-3.357036E-1,5.706962E+0,0.000000E+0,1,1,1
5.493332E+0,-3.051851E-1,0.000000E+0,-2.441481E-1,5.737480E+0,-3.051851E-2,1,1,1
5.645924E+0,-7.629628E-1,3.051851E-1,-4.425184E-1,5.737480E+0,0.000000E+0,1,1,1
5.951109E+0,-6.103702E-1,0.000000E+0,-3.967406E-1,5.661183E+0,-3.051851E-2,1,1,1
5.951109E+0,-4.577776E-1,1.525925E-1,-3.357036E-1,5.722220E+0,-6.103702E-2,1,1,1
6.408887E+0,-4.577776E-1,0.000000E+0,-5.035554E-1,5.752739E+0,-3.051851E-2,1,1,1
6.408887E+0,-7.629628E-1,-1.525925E-1,-3.814814E-1,5.691702E+0,-4.577776E-2,1,1,1
6.103702E+0,-1.068148E+0,3.051851E-1,-4.882962E-1,5.706962E+0,0.000000E+0,1,1,1
6.103702E+0,-4.577776E-1,0.000000E+0,-3.204443E-1,5.813776E+0,-1.525925E-2,1,1,1
6.103702E+0,-3.051851E-1,0.000000E+0,-3.204443E-1,5.767999E+0,-7.629627E-2,1,1,1
5.798517E+0,-3.051851E-1,0.000000E+0,-3.662221E-1,5.920591E+0,0.000000E+0,1,1,1
6.256294E+0,-3.051851E-1,-3.051851E-1,-3.662221E-1,5.981628E+0,0.000000E+0,1,1,1
6.103702E+0,-7.629628E-1,1.525925E-1,-4.730369E-1,5.920591E+0,0.000000E+0,1,1,1
6.256294E+0,-3.051851E-1,7.629628E-1,-4.730369E-1,5.935850E+0,0.000000E+0,1,1,1
6.256294E+0,-6.103702E-1,4.577776E-1,-3.204443E-1,5.951109E+0,-1.525925E-2,1,1,1
6.561480E+0,-4.577776E-1,-3.051851E-1,-3.662221E-1,5.890072E+0,0.000000E+0,1,1,1
6.103702E+0,-7.629628E-1,3.051851E-1,-3.967406E-1,5.935850E+0,0.000000E+0,1,1,1
6.408887E+0,-4.577776E-1,3.051851E-1,-3.814814E-1,6.012146E+0,-7.629627E-2,1,1,1
5.798517E+0,-7.629628E-1,-4.577776E-1,-3.814814E-1,6.042665E+0,0.000000E+0,1,1,1
6.408887E+0,-6.103702E-1,6.103702E-1,-5.188147E-1,6.103702E+0,0.000000E+0,1,1,1
6.561480E+0,-6.103702E-1,0.000000E+0,-4.577776E-1,6.073184E+0,-3.051851E-2,1,1,1
6.103702E+0,-6.103702E-1,7.629628E-1,-4.577776E-1,6.118961E+0,0.000000E+0,1,1,1
6.408887E+0,-6.103702E-1,1.525925E-1,-4.730369E-1,6.179998E+0,1.525925E-2,1,1,1
6.561480E+0,-1.525925E-1,4.577776E-1,-4.119999E-1,6.134221E+0,0.000000E+0,1,1,1
6.561480E+0,-6.103702E-1,1.525925E-1,-4.577776E-1,6.164739E+0,0.000000E+0,1,1,1
6.256294E+0,-4.577776E-1,7.629628E-1,-4.730369E-1,6.179998E+0,-4.577776E-2,1,1,1
6.866664E+0,-1.525925E-1,1.068148E+0,-4.730369E-1,6.210517E+0,0.000000E+0,1,1,1
6.714072E+0,-7.629628E-1,4.577776E-1,-4.882962E-1,6.149480E+0,-4.577776E-2,1,1,1
6.408887E+0,-3.051851E-1,7.629628E-1,-3.509628E-1,6.149480E+0,0.000000E+0,1,1,1
6.866664E+0,-3.051851E-1,-1.525925E-1,-4.882962E-1,6.302072E+0,0.000000E+0,1,1,1
6.561480E+0,-7.629628E-1,7.629628E-1,-3.967406E-1,6.286813E+0,-3.051851E-2,1,1,1
7.171850E+0,-6.103702E-1,4.577776E-1,-4.272591E-1,6.195258E+0,-1.525925E-2,1,1,1
6.561480E+0,-6.103702E-1,3.051851E-1,-4.577776E-1,6.332591E+0,-4.577776E-2,1,1,1
7.324442E+0,-6.103702E-1,3.051851E-1,-4.577776E-1,6.286813E+0,-4.577776E-2,1,1,1
7.019257E+0,-9.155553E-1,1.525925E-1,-4.882962E-1,6.439405E+0,-1.525925E-2,1,1,1
7.324442E+0,-9.155553E-1,1.525925E-1,-4.577776E-1,6.378368E+0,0.000000E+0,1,1,1
6.866664E+0,-6.103702E-1,1.525925E-1,-4.882962E-1,6.424146E+0,-4.577776E-2,1,1,1
7.171850E+0,-9.155553E-1,1.525925E-1,-4.272591E-1,6.393628E+0,-1.525925E-2,1,1,1
7.171850E+0,-7.629628E-1,3.051851E-1,-5.645924E-1,6.393628E+0,-4.577776E-2,1,1,1
7.019257E+0,-7.629628E-1,3.051851E-1,-5.340739E-1,6.408887E+0,-1.525925E-2,1,1,1
7.171850E+0,-1.068148E+0,4.577776E-1,-5.188147E-1,6.439405E+0,-3.051851E-2,1,1,1
7.019257E+0,-4.577776E-1,3.051851E-1,-5.188147E-1,6.424146E+0,-4.577776E-2,1,1,1
7.171850E+0,-3.051851E-1,4.577776E-1,-3.051851E-1,6.424146E+0,3.051851E-2,1,1,1
7.171850E+0,-6.103702E-1,4.577776E-1,-4.577776E-1,6.530962E+0,3.051851E-2,1,1,1
7.324442E+0,-7.629628E-1,1.068148E+0,-5.340739E-1,6.622516E+0,4.577776E-2,1,1,1
7.477035E+0,-4.577776E-1,6.103702E-1,-4.730369E-1,6.607257E+0,-4.577776E-2,1,1,1
7.324442E+0,-3.051851E-1,9.155553E-1,-4.882962E-1,6.561480E+0,1.525925E-2,1,1,1
7.477035E+0,-6.103702E-1,6.103702E-1,-5.798517E-1,6.515702E+0,-7.629627E-2,1,1,1
7.324442E+0,-6.103702E-1,1.068148E+0,-4.577776E-1,6.591998E+0,6.103702E-2,1,1,1
7.629627E+0,-7.629628E-1,0.000000E+0,-5.035554E-1,6.653036E+0,-1.525925E-2,1,1,1
7.324442E+0,-6.103702E-1,6.103702E-1,-5.035554E-1,6.683554E+0,0.000000E+0,1,1,1
7.477035E+0,-1.220740E+0,4.577776E-1,-4.425184E-1,6.591998E+0,6.103702E-2,1,1,1
7.477035E+0,-7.629628E-1,0.000000E+0,-4.425184E-1,6.805628E+0,0.000000E+0,1,1,1
7.477035E+0,-7.629628E-1,6.103702E-1,-4.730369E-1,6.714072E+0,1.525925E-2,1,1,1
7.629627E+0,-1.068148E+0,4.577776E-1,-4.730369E-1,6.775109E+0,-1.525925E-2,1,1,1
7.324442E+0,-9.155553E-1,4.577776E-1,-4.577776E-1,6.820887E+0,0.000000E+0,1,1,1
7.477035E+0,-7.629628E-1,1.068148E+0,-3.814814E-1,6.881924E+0,0.000000E+0,1,1,1
8.087405E+0,-7.629628E-1,6.103702E-1,-4.577776E-1,6.836146E+0,-3.051851E-2,1,1,1
7.629627E+0,-6.103702E-1,6.103702E-1,-4.577776E-1,6.912442E+0,-3.051851E-2,1,1,1
7.782220E+0,-6.103702E-1,1.220740E+0,-5.493332E-1,6.836146E+0,0.000000E+0,1,1,1
7.019257E+0,-9.155553E-1,3.051851E-1,-5.493332E-1,6.897183E+0,-4.577776E-2,1,1,1
8.087405E+0,-6.103702E-1,3.051851E-1,-4.425184E-1,6.836146E+0,-1.525925E-2,1,1,1
7.934813E+0,-4.577776E-1,3.051851E-1,-4.425184E-1,6.927702E+0,-1.525925E-2,1,1,1
7.934813E+0,-7.629628E-1,4.577776E-1,-5.645924E-1,6.958220E+0,0.000000E+0,1,1,1
7.934813E+0,-9.155553E-1,3.051851E-1,-4.425184E-1,7.049776E+0,4.577776E-2,1,1,1
7.934813E+0,-7.629628E-1,4.577776E-1,-4.272591E-1,6.958220E+0,-4.577776E-2,1,1,1
7.782220E+0,-9.155553E-1,7.629628E-1,-5.493332E-1,7.003998E+0,0.000000E+0,1,1,1
7.782220E+0,-9.155553E-1,4.577776E-1,-4.882962E-1,7.065035E+0,0.000000E+0,1,1,1
7.782220E+0,-7.629628E-1,9.155553E-1,-5.035554E-1,7.156590E+0,0.000000E+0,1,1,1
7.477035E+0,-9.155553E-1,3.051851E-1,-5.645924E-1,7.141332E+0,3.051851E-2,1,1,1
7.782220E+0,-1.220740E+0,1.068148E+0,-6.561480E-1,7.217628E+0,3.051851E-2,1,1,1
8.239998E+0,-9.155553E-1,6.103702E-1,-4.882962E-1,7.110813E+0,0.000000E+0,1,1,1
8.392591E+0,-7.629628E-1,1.525925E-1,-5.798517E-1,7.232886E+0,0.000000E+0,1,1,1
7.934813E+0,-4.577776E-1,0.000000E+0,-5.798517E-1,7.202368E+0,-1.525925E-2,1,1,1
8.392591E+0,-9.155553E-1,7.629628E-1,-4.577776E-1,7.202368E+0,-4.577776E-2,1,1,1
8.239998E+0,-1.220740E+0,7.629628E-1,-4.577776E-1,7.110813E+0,-9.155553E-2,1,1,1
7.934813E+0,-7.629628E-1,4.577776E-1,-5.493332E-1,7.278665E+0,-3.051851E-2,1,1,1
8.545182E+0,-4.577776E-1,4.577776E-1,-5.493332E-1,7.370220E+0,-6.103702E-2,1,1,1
8.392591E+0,-4.577776E-1,0.000000E+0,-5.188147E-1,7.370220E+0,-4.577776E-2,1,1,1
8.545182E+0,-1.373333E+0,0.000000E+0,-5.188147E-1,7.354960E+0,-1.525925E-2,1,1,1
8.392591E+0,-1.068148E+0,1.525925E-1,-5.035554E-1,7.354960E+0,-7.629627E-2,1,1,1
8.697775E+0,-1.220740E+0,3.051851E-1,-5.188147E-1,7.339702E+0,-3.051851E-2,1,1,1
8.697775E+0,-1.220740E+0,4.577776E-1,-5.493332E-1,7.354960E+0,1.525925E-2,1,1,1
9.002960E+0,-4.577776E-1,4.577776E-1,-5.340739E-1,7.400738E+0,-3.051851E-2,1,1,1
8.697775E+0,-7.629628E-1,1.525925E-1,-5.188147E-1,7.415998E+0,-1.525925E-2,1,1,1
8.392591E+0,-1.068148E+0,1.525925E-1,-6.866665E-1,7.522812E+0,-1.525925E-2,1,1,1
8.545182E+0,-1.068148E+0,0.000000E+0,-5.493332E-1,7.477035E+0,-4.577776E-2,1,1,1
9.002960E+0,-1.373333E+0,0.000000E+0,-6.103702E-1,7.461776E+0,-3.051851E-2,1,1,1
8.697775E+0,-1.068148E+0,0.000000E+0,-6.103702E-1,7.599109E+0,-6.103702E-2,1,1,1
8.850368E+0,-9.155553E-1,3.051851E-1,-5.951110E-1,7.538072E+0,0.000000E+0,1,1,1
8.545182E+0,-1.220740E+0,3.051851E-1,-6.256294E-1,7.660146E+0,0.000000E+0,1,1,1
9.155553E+0,-7.629628E-1,3.051851E-1,-5.798517E-1,7.538072E+0,-6.103702E-2,1,1,1
9.002960E+0,-1.373333E+0,3.051851E-1,-6.561480E-1,7.660146E+0,-1.525925E-2,1,1,1
9.002960E+0,-1.068148E+0,0.000000E+0,-6.256294E-1,7.675405E+0,-6.103702E-2,1,1,1
9.308146E+0,-9.155553E-1,-6.103702E-1,-6.103702E-1,7.522812E+0,-3.051851E-2,1,1,1
9.308146E+0,-1.068148E+0,4.577776E-1,-6.408887E-1,7.644886E+0,-4.577776E-2,1,1,1
9.308146E+0,-4.577776E-1,3.051851E-1,-6.256294E-1,7.721183E+0,0.000000E+0,1,1,1
9.460738E+0,-9.155553E-1,1.525925E-1,-6.103702E-1,7.721183E+0,0.000000E+0,1,1,1
9.002960E+0,-1.068148E+0,1.525925E-1,-5.188147E-1,7.751702E+0,0.000000E+0,1,1,1
9.460738E+0,-1.068148E+0,3.051851E-1,-5.951110E-1,7.721183E+0,-3.051851E-2,1,1,1
9.155553E+0,-1.373333E+0,1.525925E-1,-6.103702E-1,7.736442E+0,-4.577776E-2,1,1,1
9.460738E+0,-1.220740E+0,-1.525925E-1,-6.714072E-1,7.721183E+0,1.525925E-2,1,1,1
9.460738E+0,-1.068148E+0,0.000000E+0,-5.951110E-1,7.766961E+0,0.000000E+0,1,1,1
9.308146E+0,-1.068148E+0,0.000000E+0,-5.951110E-1,7.751702E+0,0.000000E+0,1,1,1
9.002960E+0,-1.220740E+0,4.577776E-1,-6.408887E-1,7.904294E+0,0.000000E+0,1,1,1
9.613331E+0,-1.373333E+0,3.051851E-1,-6.103702E-1,7.889035E+0,-4.577776E-2,1,1,1
9.918515E+0,-1.068148E+0,-3.051851E-1,-5.035554E-1,7.721183E+0,-4.577776E-2,1,1,1
9.765923E+0,-1.373333E+0,-4.577776E-1,-6.714072E-1,7.889035E+0,-6.103702E-2,1,1,1
9.765923E+0,-7.629628E-1,0.000000E+0,-5.645924E-1,7.782220E+0,-1.525925E-2,1,1,1
9.613331E+0,-1.373333E+0,-1.525925E-1,-7.934812E-1,7.934813E+0,-4.577776E-2,1,1,1
9.918515E+0,-1.068148E+0,-1.525925E-1,-7.171850E-1,7.995850E+0,-6.103702E-2,1,1,1
9.918515E+0,-1.068148E+0,1.525925E-1,-6.714072E-1,7.919553E+0,-6.103702E-2,1,1,1
9.613331E+0,-1.068148E+0,0.000000E+0,-6.103702E-1,7.965331E+0,0.000000E+0,1,1,1
9.460738E+0,-1.373333E+0,-1.525925E-1,-7.019257E-1,7.919553E+0,-1.525925E-2,1,1,1
9.308146E+0,-9.155553E-1,7.629628E-1,-5.951110E-1,8.041627E+0,-3.051851E-2,1,1,1
9.308146E+0,-7.629628E-1,-1.525925E-1,-6.256294E-1,8.072146E+0,-4.577776E-2,1,1,1
9.613331E+0,-9.155553E-1,0.000000E+0,-5.798517E-1,7.995850E+0,-1.525925E-2,1,1,1
9.765923E+0,-1.220740E+0,0.000000E+0,-6.866665E-1,7.965331E+0,-3.051851E-2,1,1,1
9.765923E+0,-1.220740E+0,-3.051851E-1,-6.866665E-1,8.087405E+0,-7.629627E-2,1,1,1
9.918515E+0,-1.220740E+0,-3.051851E-1,-6.866665E-1,7.980590E+0,-1.525925E-2,1,1,1
9.918515E+0,-1.068148E+0,-3.051851E-1,-5.798517E-1,8.102664E+0,-3.051851E-2,1,1,1
9.765923E+0,-7.629628E-1,0.000000E+0,-5.951110E-1,8.194220E+0,-3.051851E-2,1,1,1
1.007111E+1,-1.373333E+0,-1.525925E-1,-7.477035E-1,8.117924E+0,-4.577776E-2,1,1,1
9.918515E+0,-1.220740E+0,-3.051851E-1,-7.324442E-1,8.117924E+0,-3.051851E-2,1,1,1
1.022370E+1,-7.629628E-1,-3.051851E-1,-6.714072E-1,8.041627E+0,0.000000E+0,1,1,1
1.007111E+1,-1.068148E+0,-4.577776E-1,-6.256294E-1,8.117924E+0,-3.051851E-2,1,1,1
1.022370E+1,-7.629628E-1,1.525925E-1,-6.408887E-1,8.148442E+0,-3.051851E-2,1,1,1
1.022370E+1,-1.373333E+0,0.000000E+0,-5.951110E-1,8.255257E+0,1.525925E-2,1,1,1
9.918515E+0,-1.525926E+0,-3.051851E-1,-7.019257E-1,8.224738E+0,-4.577776E-2,1,1,1
1.022370E+1,-1.220740E+0,-3.051851E-1,-6.408887E-1,8.270516E+0,-3.051851E-2,1,1,1
1.007111E+1,-1.220740E+0,-3.051851E-1,-6.256294E-1,8.270516E+0,-9.155553E-2,1,1,1
1.052889E+1,-7.629628E-1,-7.629628E-1,-6.256294E-1,8.163701E+0,-3.051851E-2,1,1,1
1.068148E+1,-1.373333E+0,-7.629628E-1,-6.866665E-1,8.209478E+0,-4.577776E-2,1,1,1
1.007111E+1,-1.068148E+0,0.000000E+0,-6.408887E-1,8.285775E+0,6.103702E-2,1,1,1
1.022370E+1,-1.068148E+0,-4.577776E-1,-7.477035E-1,8.362072E+0,0.000000E+0,1,1,1
1.007111E+1,-1.068148E+0,-4.577776E-1,-6.561480E-1,8.285775E+0,-6.103702E-2,1,1,1
9.918515E+0,-1.678518E+0,-1.068148E+0,-5.951110E-1,8.377331E+0,-1.525925E-2,1,1,1
1.022370E+1,-1.068148E+0,-4.577776E-1,-6.866665E-1,8.346812E+0,-1.525925E-2,1,1,1
9.765923E+0,-1.373333E+0,-3.051851E-1,-6.866665E-1,8.377331E+0,0.000000E+0,1,1,1
1.007111E+1,-1.373333E+0,-1.525925E-1,-7.477035E-1,8.346812E+0,-3.051851E-2,1,1,1
1.022370E+1,-1.373333E+0,-1.525925E-1,-6.561480E-1,8.392591E+0,1.525925E-2,1,1,1
1.068148E+1,-1.373333E+0,-6.103702E-1,-6.866665E-1,8.392591E+0,-3.051851E-2,1,1,1
1.007111E+1,-1.220740E+0,-4.577776E-1,-6.561480E-1,8.392591E+0,-4.577776E-2,1,1,1
1.083407E+1,-1.220740E+0,-7.629628E-1,-6.256294E-1,8.407849E+0,-4.577776E-2,1,1,1
1.022370E+1,-1.068148E+0,-6.103702E-1,-7.477035E-1,8.484146E+0,-1.525925E-2,1,1,1
1.022370E+1,-1.525926E+0,-9.155553E-1,-7.477035E-1,8.484146E+0,-3.051851E-2,1,1,1
1.007111E+1,-9.155553E-1,-9.155553E-1,-7.477035E-1,8.484146E+0,-6.103702E-2,1,1,1
1.007111E+1,-9.155553E-1,-1.220740E+0,-6.561480E-1,8.575701E+0,-3.051851E-2,1,1,1
1.037629E+1,-1.220740E+0,-1.525926E+0,-7.477035E-1,8.438368E+0,-1.525925E-2,1,1,1
1.052889E+1,-1.220740E+0,-1.373333E+0,-7.019257E-1,8.529923E+0,-3.051851E-2,1,1,1
1.022370E+1,-1.525926E+0,-1.983703E+0,-6.714072E-1,8.423109E+0,-3.051851E-2,1,1,1
9.918515E+0,-1.220740E+0,-1.220740E+0,-7.019257E-1,8.682516E+0,-3.051851E-2,1,1,1
1.068148E+1,-1.068148E+0,-1.525926E+0,-6.408887E-1,8.484146E+0,0.000000E+0,1,1,1
1.037629E+1,-9.155553E-1,-1.525926E+0,-6.408887E-1,8.590961E+0,-4.577776E-2,1,1,1
9.613331E+0,-1.068148E+0,-1.373333E+0,-7.019257E-1,8.560442E+0,-1.525925E-2,1,1,1
1.037629E+1,-1.373333E+0,-1.678518E+0,-6.714072E-1,8.621479E+0,0.000000E+0,1,1,1
1.022370E+1,-1.373333E+0,-1.373333E+0,-8.239998E-1,8.560442E+0,0.000000E+0,1,1,1
1.007111E+1,-1.373333E+0,-1.373333E+0,-7.782220E-1,8.529923E+0,-4.577776E-2,1,1,1
1.022370E+1,-1.068148E+0,-6.103702E-1,-6.714072E-1,8.606220E+0,-4.577776E-2,1,1,1
1.083407E+1,-1.373333E+0,-1.525926E+0,-8.239998E-1,8.621479E+0,-7.629627E-2,1,1,1
1.083407E+1,-1.220740E+0,-1.525926E+0,-5.951110E-1,8.697775E+0,1.525925E-2,1,1,1
1.037629E+1,-1.220740E+0,-1.220740E+0,-8.087405E-1,8.713035E+0,-3.051851E-2,1,1,1
1.037629E+1,-1.220740E+0,-1.678518E+0,-7.171850E-1,8.682516E+0,-3.051851E-2,1,1,1
1.037629E+1,-1.525926E+0,-1.525926E+0,-7.477035E-1,8.621479E+0,-1.525925E-2,1,1,1
1.068148E+1,-1.068148E+0,-1.525926E+0,-8.087405E-1,8.590961E+0,-4.577776E-2,1,1,1
1.007111E+1,-1.068148E+0,-1.983703E+0,-7.477035E-1,8.590961E+0,0.000000E+0,1,1,1
1.037629E+1,-1.068148E+0,-1.831111E+0,-7.019257E-1,8.697775E+0,-1.525925E-2,1,1,1
1.052889E+1,-9.155553E-1,-2.136296E+0,-7.324442E-1,8.651998E+0,0.000000E+0,1,1,1
1.037629E+1,-1.525926E+0,-1.831111E+0,-6.866665E-1,8.713035E+0,-3.051851E-2,1,1,1
1.052889E+1,-1.068148E+0,-2.136296E+0,-8.545183E-1,8.758812E+0,3.051851E-2,1,1,1
1.037629E+1,-1.373333E+0,-1.831111E+0,-8.850368E-1,8.774071E+0,1.525925E-2,1,1,1
1.037629E+1,-9.155553E-1,-1.525926E+0,-6.256294E-1,8.774071E+0,-3.051851E-2,1,1,1
1.022370E+1,-1.220740E+0,-1.678518E+0,-7.171850E-1,8.758812E+0,-4.577776E-2,1,1,1
1.068148E+1,-1.525926E+0,-1.220740E+0,-7.477035E-1,8.774071E+0,0.000000E+0,1,1,1
1.052889E+1,-1.220740E+0,-1.220740E+0,-7.171850E-1,8.743553E+0,1.525925E-2,1,1,1
1.052889E+1,-9.155553E-1,-1.068148E+0,-7.477035E-1,8.743553E+0,4.577776E-2,1,1,1
1.052889E+1,-1.220740E+0,-1.525926E+0,-7.477035E-1,8.804590E+0,0.000000E+0,1,1,1
1.022370E+1,-9.155553E-1,-1.068148E+0,-7.171850E-1,8.789330E+0,-7.629627E-2,1,1,1
1.052889E+1,-1.678518E+0,-2.288888E+0,-6.714072E-1,8.804590E+0,-6.103702E-2,1,1,1
1.068148E+1,-1.068148E+0,-1.068148E+0,-6.714072E-1,8.774071E+0,-3.051851E-2,1,1,1
1.052889E+1,-1.525926E+0,-1.983703E+0,-8.239998E-1,8.789330E+0,3.051851E-2,1,1,1
1.068148E+1,-1.068148E+0,-6.103702E-1,-6.103702E-1,8.896145E+0,0.000000E+0,1,1,1
1.037629E+1,-1.525926E+0,-1.525926E+0,-7.171850E-1,8.850368E+0,-3.051851E-2,1,1,1
1.068148E+1,-1.068148E+0,-9.155553E-1,-6.866665E-1,8.835109E+0,1.525925E-2,1,1,1
1.068148E+1,-1.373333E+0,-1.678518E+0,-6.714072E-1,8.926664E+0,3.051851E-2,1,1,1
1.068148E+1,-1.220740E+0,-1.068148E+0,-7.477035E-1,8.804590E+0,-1.525925E-2,1,1,1
